5.53636	6.1095
3.58598	4.23836
2.59282	3.32004
2.07944	2.87734
1.80695	2.67161
1.65583	2.58354
1.56623	2.5535
1.50819	2.5517
1.46666	2.56329
1.43409	2.58089
1.40666	2.60084
1.38241	2.62134
1.36034	2.64153
1.33991	2.66103
1.32083	2.67964
1.30291	2.69733
1.28603	2.71409
1.27012	2.72994
1.25511	2.74492
1.24093	2.75908
1.22755	2.77246
1.21491	2.78509
1.20297	2.79703
1.1917	2.8083
1.18106	2.81895
1.171	2.829
1.1615	2.8385
1.15253	2.84747
1.14406	2.85594
1.13606	2.86394
1.12851	2.87149
1.12137	2.87863
1.11463	2.88537
1.10826	2.89174
1.10225	2.89775
1.09657	2.90343
1.09121	2.90879
1.08614	2.91386
1.08136	2.91864
1.07684	2.92316
1.07257	2.92743
1.06854	2.93146
1.06474	2.93526
1.06114	2.93886
1.05775	2.94225
1.05454	2.94546
1.05151	2.94849
1.04865	2.95135
1.04595	2.95405
1.0434	2.9566
1.04099	2.95901
1.03871	2.96129
1.03656	2.96344
1.03453	2.96547
1.03261	2.96739
1.0308	2.9692
1.02909	2.97091
1.02748	2.97252
1.02595	2.97405
1.02451	2.97549
1.02315	2.97685
1.02186	2.97814
1.02065	2.97935
1.0195	2.9805
1.01842	2.98158
1.0174	2.9826
1.01643	2.98357
1.01552	2.98448
1.01465	2.98535
1.01384	2.98616
1.01307	2.98693
1.01235	2.98765
