0,185858	-9,62279
0,262063	-9,53009
0,338166	-9,43731
0,414165	-9,34445
0,490058	-9,25149
0,565841	-9,15845
0,641512	-9,06532
0,717068	-8,97209
0,792505	-8,87877
0,867821	-8,78535
0,943013	-8,69182
1,01808	-8,5982
1,09301	-8,50447
1,1678	-8,41063
1,24246	-8,31668
1,31697	-8,22262
1,39134	-8,12844
1,46555	-8,03414
1,5396	-7,93971
1,6135	-7,84516
1,68722	-7,75048
1,76077	-7,65567
1,83415	-7,56071
1,90734	-7,46562
1,98034	-7,37038
2,05314	-7,27498
2,12574	-7,17943
2,19813	-7,08373
2,27029	-6,98785
2,34223	-6,89181
2,41394	-6,79559
2,4854	-6,69918
2,5566	-6,60259
2,62754	-6,5058
2,6982	-6,40882
2,76858	-6,31162
2,83866	-6,21421
2,90842	-6,11657
2,97786	-6,0187
3,04695	-5,92059
3,11569	-5,82223
3,18405	-5,7236
3,25202	-5,62471
3,31958	-5,52553
3,3867	-5,42606
3,45337	-5,32628
3,51955	-5,22619
3,58523	-5,12575
3,65037	-5,02497
3,71494	-4,92383
3,77891	-4,8223
3,84225	-4,72037
3,9049	-4,61803
3,96682	-4,51524
4,02797	-4,41199
4,0883	-4,30825
4,14774	-4,20401
4,20622	-4,09923
4,26368	-3,99388
4,32004	-3,88793
4,3752	-3,78136
4,42906	-3,67413
4,48151	-3,5662
4,53242	-3,45753
4,58165	-3,3481
4,62903	-3,23785
4,67438	-3,12675
4,7175	-3,01476
4,75813	-2,90185
4,79602	-2,78799
4,83084	-2,67315
4,86226	-2,55734
4,88988	-2,44056
4,91326	-2,32286
4,93192	-2,20432
4,94533	-2,08507
4,95295	-1,96531
4,95423	-1,84532
4,94868	-1,72545
4,93586	-1,60613
4,91549	-1,48787
4,8875	-1,37119
4,852	-1,25656
4,80935	-1,14439
4,76009	-1,03497
4,70488	-0,928424
4,64446	-0,824747
4,57955	-0,723815
4,51086	-0,62542
4,43901	-0,529306
4,36456	-0,435195
4,28797	-0,342812
4,20965	-0,251895
4,12993	-0,162205
4,04908	-0,0735294
3,96733	0,0143161
3,88486	0,10149
3,80183	0,188125
3,71836	0,274333
3,63453	0,360205
3,55045	0,445816
3,46616	0,531226
3,38171	0,616483
3,29715	0,701625
3,2125	0,786682
3,12779	0,871676
3,04303	0,956625
2,95824	1,04154
2,87343	1,12644
2,78861	1,21132
2,70377	1,29619
2,61893	1,38105
2,53408	1,46591
2,44923	1,55076
2,36438	1,63562
2,27953	1,72047
2,19467	1,80533
2,10982	1,89018
2,02497	1,97503
1,94012	2,05988
1,85526	2,14474
1,77041	2,22959
1,68556	2,31444
1,6007	2,3993
1,51585	2,48415
1,431	2,569
1,34615	2,65385
1,26129	2,73871
1,17644	2,82356
1,09159	2,90841
1,00673	2,99327
0,921882	3,07812
1,00673	2,99327
0,921882	3,07812
1,00673	2,99326
0,92198	3,07822
1,00587	2,99241
1,0143	3,11211
0,937024	3,0203
1,03793	3,08525
0,956774	2,99685
1,04935	3,07321
0,966351	2,98654
1,05514	3,06726
0,971229	2,98148
1,0581	3,06426
0,973724	2,97894
1,05961	3,06275
0,974998	2,97765
1,06038	3,06197
0,975648	2,977
1,06077	3,06158
0,975979	2,97667
1,06097	3,06138
0,976148	2,9765
1,06107	3,06128
0,976234	2,97641
1,06112	3,06123
0,976277	2,97637
1,06115	3,0612
0,9763	2,97635
1,06116	3,06119
0,976311	2,97633
1,06117	3,06118
0,976317	2,97633
1,06117	3,06118
0,97632	2,97633
1,06117	3,06118
0,976321	2,97632
1,06117	3,06118
0,976322	2,97632
1,06117	3,06118
0,976322	2,97632
1,06118	3,06118
0,976322	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
0,976323	2,97632
1,06118	3,06118
