0,417188	-8,62728
0,434767	-8,60577
0,452339	-8,58426
0,469906	-8,56274
0,487466	-8,54122
0,50502	-8,51969
0,522567	-8,49816
0,540109	-8,47662
0,557644	-8,45508
0,575173	-8,43353
0,592695	-8,41198
0,610211	-8,39042
0,62772	-8,36886
0,645223	-8,34729
0,662719	-8,32572
0,680208	-8,30414
0,697691	-8,28255
0,715167	-8,26096
0,732636	-8,23937
0,750099	-8,21776
0,767555	-8,19616
0,785003	-8,17455
0,802445	-8,15293
0,81988	-8,1313
0,837308	-8,10967
0,854729	-8,08804
0,872142	-8,0664
0,889549	-8,04475
0,906948	-8,0231
0,92434	-8,00144
0,941724	-7,97978
0,959101	-7,95811
0,976471	-7,93643
0,993834	-7,91475
1,01119	-7,89306
1,02854	-7,87137
1,04587	-7,84967
1,06321	-7,82796
1,08053	-7,80625
1,09785	-7,78453
1,11516	-7,76281
1,13246	-7,74107
1,14975	-7,71934
1,16703	-7,69759
1,18431	-7,67584
1,20158	-7,65409
1,21884	-7,63232
1,23609	-7,61055
1,25333	-7,58878
1,27057	-7,56699
1,2878	-7,5452
1,30501	-7,52341
1,32222	-7,5016
1,33942	-7,47979
1,35662	-7,45798
1,3738	-7,43615
1,39098	-7,41432
1,40814	-7,39249
1,4253	-7,37064
1,44245	-7,34879
1,45958	-7,32693
1,47671	-7,30506
1,49384	-7,28319
1,51095	-7,26131
1,52805	-7,23942
1,54514	-7,21753
1,56222	-7,19562
1,5793	-7,17371
1,59636	-7,1518
1,61341	-7,12987
1,63046	-7,10794
1,64749	-7,086
1,66452	-7,06405
1,68153	-7,04209
1,69853	-7,02013
1,71553	-6,99816
1,73251	-6,97618
1,74948	-6,95419
1,76645	-6,93219
1,7834	-6,91019
1,80034	-6,88817
1,81727	-6,86615
1,83419	-6,84412
1,8511	-6,82209
1,868	-6,80004
1,88488	-6,77799
1,90176	-6,75592
1,91862	-6,73385
1,93547	-6,71177
1,95232	-6,68968
1,96915	-6,66759
1,98596	-6,64548
2,00277	-6,62336
2,01956	-6,60124
2,03635	-6,5791
2,05312	-6,55696
2,06987	-6,53481
2,08662	-6,51265
2,10335	-6,49048
2,12007	-6,4683
2,13678	-6,44611
2,15348	-6,42391
2,17016	-6,4017
2,18683	-6,37948
2,20349	-6,35725
2,22013	-6,33501
2,23676	-6,31276
2,25338	-6,2905
2,26998	-6,26823
2,28657	-6,24596
2,30314	-6,22367
2,3197	-6,20137
2,33625	-6,17906
2,35278	-6,15674
2,3693	-6,1344
2,38581	-6,11206
2,4023	-6,08971
2,41877	-6,06734
2,43523	-6,04497
2,45167	-6,02258
2,4681	-6,00019
2,48452	-5,97778
2,50091	-5,95536
2,5173	-5,93293
2,53366	-5,91048
2,55001	-5,88803
2,56635	-5,86556
2,58266	-5,84308
2,59897	-5,82059
2,61525	-5,79809
2,63152	-5,77557
2,64777	-5,75305
2,664	-5,73051
2,68022	-5,70796
2,69642	-5,68539
2,7126	-5,66281
2,72876	-5,64022
2,7449	-5,61762
2,76103	-5,595
2,77714	-5,57237
2,79323	-5,54973
2,80929	-5,52707
2,82535	-5,5044
2,84138	-5,48172
2,85739	-5,45902
2,87338	-5,43631
2,88935	-5,41358
2,9053	-5,39084
2,92123	-5,36809
2,93714	-5,34532
2,95303	-5,32254
2,9689	-5,29974
2,98474	-5,27692
