1,61612	2,61326	2,36275	3,82171	4,49311	-0,217234 	3915	2,36275	3,82171	4,49311	-0,217234 	3917	
3,67845	2,57325	3,6872	2,56807	4,49337	-0,217234 	3974	3,69246	2,56041	4,49332	-0,217234 	3968	
2,74292	1,60316	3,88072	2,25515	4,48839	-0,217231 	3869	3,85459	2,30279	4,49007	-0,217232 	3915	
2,16955	2,32823	3,04867	3,28847	4,48424	-0,217224 	3913	3,04867	3,28847	4,48424	-0,217224 	3913	
2,13266	1,36542	3,7148	2,37883	4,41118	-0,216491 	3880	3,76444	2,38142	4,45446	-0,217068 	3893	
3,49443	2,42535	3,68692	2,5633	4,49042	-0,217233 	3950	3,68692	2,5633	4,49042	-0,217233 	3950	
1,53381	2,79449	2,16153	3,93911	4,4932	-0,217234 	3913	2,10282	3,83617	4,37471	-0,215677 	3920	
3,00678	3,27647	3,04927	3,29729	4,49112	-0,217233 	3962	3,04927	3,29729	4,49112	-0,217233 	3962	
2,74825	1,02464	4,01484	1,50467	4,28753	-0,212499 	4251	4,22008	1,53403	4,49025	-0,217233 	4129	
4,23337	1,10039	4,33049	1,15852	4,48278	-0,217221 	3936	4,23337	1,00039	4,34997	-0,214954 	4002	
3,67482	1,10526	4,28225	1,3015	4,47566	-0,217199 	3838	3,67482	1,00526	3,80984	-0,162634 	4126	
1,61601	1,78905	2,92364	3,29388	4,40424	-0,216359 	3892	2,92364	3,29388	4,40424	-0,216359 	3899	
1,07602	3,25269	1,41293	4,25872	4,48699	-0,217229 	3919	1,00592	3,29599	3,44607	-0,0869963 	4167	
2,78226	1,08419	4,07227	1,58168	4,36865	-0,215513 	4252	2,79226	1,00419	2,96734	0,0584284 	4232	
3,2295	2,87389	3,35155	2,98561	4,48851	-0,217231 	3951	3,35155	2,98561	4,48851	-0,217231 	3951	
3,54987	2,19646	3,81502	2,36106	4,48654	-0,217228 	445	3,81502	2,36106	4,48654	-0,217228 	445	
1,48477	4,03022	1,55341	4,21388	4,49108	-0,217233 	505	1,58477	4,13022	4,42383	-0,216702 	4002	
1,8045	1,73945	3,20235	3,02209	4,40319	-0,216338 	3892	3,20235	3,02209	4,40319	-0,216338 	3892	
1,70621	3,69365	1,89764	4,05586	4,47784	-0,217207 	3935	1,88228	4,07366	4,4875	-0,21723 	415	
1,88542	2,61034	2,62002	3,64018	4,48502	-0,217226 	3912	1,00642	1,31938	1,65941	0,60026 	4501	
1,73851	2,35727	2,647	3,62676	4,48998	-0,217232 	3901	2,647	3,62676	4,48998	-0,217232 	3902	
1,29265	1,59522	2,815	3,50162	4,49284	-0,217234 	3893	2,81142	3,50513	4,49333	-0,217234 	4013	
1,90291	3,59884	2,11018	3,95342	4,48134	-0,217218 	3935	2,1138	3,95853	4,48755	-0,21723 	3936	
2,18298	2,23445	3,13338	3,21887	4,49213	-0,217233 	3914	3,13338	3,21887	4,49213	-0,217233 	3914	
1,03486	3,29867	1,3514	4,28418	4,49227	-0,217233 	3921	1,00349	3,35488	3,50174	-0,100639 	4168	
1,03827	2,7835	1,54948	4,13791	4,4185	-0,216618 	3902	1,00218	2,83814	3,00988	0,0436326 	4223	
2,19034	2,91595	2,68924	3,58113	4,47845	-0,217209 	327	2,68939	3,58124	4,47862	-0,21721 	366	
2,46732	2,7215	3,01466	3,32685	4,48956	-0,217232 	531	3,01696	3,32543	4,49005	-0,217232 	989	
1,49202	3,66325	1,68221	4,12775	4,45737	-0,217092 	499	1,01058	2,47665	2,67489	0,168208 	4215	
3,53889	2,33072	3,74236	2,47888	4,48889	-0,217231 	3945	3,74236	2,47888	4,48889	-0,217231 	3945	
1,71004	2,69373	2,37896	3,7548	4,44499	-0,216977 	3912	2,37896	3,7548	4,44499	-0,216977 	3913	
1,59256	3,5364	1,84961	4,09441	4,4928	-0,217234 	3932	1,01182	2,15802	2,38345	0,28848 	4251	
3,08621	3,16761	3,18621	3,16761	4,49285	-0,217234 	3957	3,18621	3,16761	4,49285	-0,217234 	3957	
3,36724	1,49191	4,07553	1,81271	4,46048	-0,217115 	4334	2,29412	1,00394	2,50417	0,237654 	4248	
2,51785	2,00638	3,51306	2,78629	4,48386	-0,217224 	3913	3,51306	2,78629	4,48386	-0,217224 	3913	
1,05704	2,47437	1,7704	4,12899	4,49254	-0,217234 	3903	1,6852	4,15684	4,48544	-0,217227 	4083	
2,51881	1,33724	3,79549	1,99419	4,28748	-0,212497 	4252	3,95596	2,09096	4,47456	-0,217195 	3905	
1,43168	1,33361	3,30322	3,03358	4,48485	-0,217226 	3891	3,30322	3,03358	4,48485	-0,217226 	3893	
1,68233	2,39731	2,56384	3,68602	4,48999	-0,217232 	3901	2,56384	3,68602	4,48999	-0,217232 	3902	
3,76193	2,45192	3,77549	2,43634	4,49334	-0,217234 	3975	3,77549	2,43634	4,49334	-0,217234 	3975	
3,00113	3,10692	3,11554	3,22638	4,4851	-0,217226 	3950	3,11554	3,22638	4,4851	-0,217226 	3950	
2,20654	2,33615	3,06142	3,26329	4,47453	-0,217195 	3912	3,06142	3,26329	4,47453	-0,217195 	3912	
1,28732	3,83018	1,44055	4,24258	4,48047	-0,217215 	3936	1,01372	3,20416	3,36069	-0,0646748 	4145	
2,72543	2,32185	3,41207	2,8956	4,47512	-0,217197 	3920	1,17249	1,00017	1,54113	0,648591 	4478	
3,51448	2,10318	3,85478	2,30707	4,49243	-0,217234 	537	3,83228	2,29341	4,46611	-0,217152 	325	
4,41067	0,924811	1,01675	0,30362	1,06111	28,8645 	4006	4,42355	1,0041	4,53608	99999,8 	4079	
1,40428	2,8728	1,95866	4,00095	4,45466	-0,21707 	3912	1,95866	4,00095	4,45466	-0,21707 	3913	
1,67497	4,05976	1,7136	4,15053	4,49036	-0,217233 	524	1,73426	4,13691	4,48572	-0,217227 	3956	
2,48097	1,55855	3,73832	2,32845	4,40417	-0,216358 	4252	3,80983	2,38065	4,49247	-0,217234 	3912	
2,60506	1,60619	3,76568	2,29561	4,41024	-0,216473 	4248	3,81967	2,35481	4,48721	-0,217229 	618	
3,98155	1,06797	4,08155	1,16797	4,24537	-0,210327 	4002	4,34644	1,12418	4,48947	-0,217232 	4004	
1,14201	1,65341	2,51522	3,69853	4,47275	-0,217187 	3887	2,48289	3,73953	4,48875	-0,217231 	4007	
1,87135	3,11284	2,29883	3,8221	4,46016	-0,217113 	327	2,29883	3,8221	4,46016	-0,217113 	327	
3,19933	1,88187	3,8335	2,28493	4,4628	-0,217131 	4331	1,62565	1,00457	1,911	0,493297 	4377	
3,19624	2,28547	3,63475	2,60034	4,46913	-0,217169 	3932	3,63475	2,60034	4,46913	-0,217169 	3932	
2,45986	2,33697	3,26378	3,07942	4,48722	-0,217229 	3912	3,24328	3,08091	4,47335	-0,21719 	593	
1,26856	1,81909	2,5116	3,6675	4,44507	-0,216978 	3891	2,5116	3,6675	4,44507	-0,216978 	3912	
2,46785	3,10048	2,7805	3,49322	4,46472	-0,217144 	387	1,00714	1,18019	1,55151	0,644413 	4501	
4,19072	1,09311	4,34017	1,1504	4,49004	-0,217232 	3933	4,32807	1,15672	4,47998	-0,217214 	4004	
1,719	3,33462	2,05928	3,98316	4,48399	-0,217224 	3925	1,0001	1,93976	2,1824	0,375152 	4314	
2,84889	3,4237	2,87845	3,45025	4,4933	-0,217234 	3965	2,87845	3,45025	4,4933	-0,217234 	3965	
3,43004	1,58578	4,06824	1,89168	4,48653	-0,217228 	4332	4,04829	1,9278	4,48387	-0,217224 	4331	
3,81758	2,29877	3,85101	2,31423	4,49288	-0,217234 	3964	3,85101	2,31423	4,49288	-0,217234 	3964	
1,62497	2,01011	2,82227	3,49513	4,49234	-0,217234 	3909	2,79876	3,46503	4,45415	-0,217065 	640	
2,82554	1,53497	3,94238	2,14335	4,48735	-0,21723 	3870	3,87846	2,10439	4,41258	-0,216516 	3922	
1,72636	2,6606	2,43022	3,75228	4,47052	-0,217177 	3913	2,4732	3,74756	4,49009	-0,217232 	3913	
3,26287	2,28742	3,67648	2,57778	4,49015	-0,217232 	440	3,67648	2,57778	4,49015	-0,217232 	440	
2,83375	2,11892	3,55482	2,65759	4,43842	-0,216903 	3921	3,59723	2,68565	4,48919	-0,217232 	3921	
4,28998	1,17011	4,33441	1,18281	4,4929	-0,217234 	421	3,86367	1,00501	3,99224	-0,188293 	4003	
3,37257	1,23324	4,08191	1,50354	4,35001	-0,214955 	4334	4,16989	1,54374	4,44647	-0,216993 	4002	
3,63761	2,58824	3,66858	2,59446	4,4933	-0,217234 	3965	3,66858	2,59446	4,4933	-0,217234 	3957	
2,70944	1,85166	3,63584	2,48738	4,40527	-0,216379 	3916	3,70442	2,53185	4,48698	-0,217229 	3906	
2,54174	1,59497	3,79345	2,36803	4,4719	-0,217183 	4251	3,78492	2,36226	4,46161	-0,217123 	3904	
1,02836	2,25752	1,80407	3,9783	4,36825	-0,215502 	3892	1,00076	2,31498	2,52204	0,23024 	4333	
2,00718	2,27787	2,9424	3,3402	4,45137	-0,21704 	628	2,97562	3,31975	4,45815	-0,217098 	3892	
1,50599	3,54866	1,75514	4,13414	4,49128	-0,217233 	577	1,74634	4,08986	4,4471	-0,216999 	4000	
2,29716	3,19098	2,61352	3,62882	4,472	-0,217184 	3931	2,61352	3,62882	4,472	-0,217184 	3931	
3,10519	1,40488	3,76231	1,7087	4,13214	-0,202396 	4334	4,08788	1,86454	4,49303	-0,217234 	3922	
1,83094	1,07871	3,82306	2,25351	4,4378	-0,216895 	3901	3,85164	2,27012	4,47086	-0,217178 	4005	
1,99939	2,86924	2,55305	3,66944	4,47022	-0,217175 	3918	2,55305	3,66944	4,47022	-0,217175 	3918	
4,31187	1,66705	4,21096	1,56692	4,49304	-0,217234 	4003	4,65147	1,82767	4,99765	-0,192008 	3943	
4,34532	1,96944	4,09631	1,84503	4,49265	-0,217234 	4001	4,5432	2,05996	4,98839	-0,192878 	502	
3,14936	1,34602	3,8151	1,63834	4,15201	-0,20401 	4334	4,50049	1,92684	4,89563	-0,200844 	4003	
2,79534	2,61183	3,2971	3,06116	4,49906	-0,21723 	3926	3,65013	3,41614	4,99935	-0,191847 	3924	
4,31761	2,3426	3,95518	2,12954	4,49204	-0,217233 	4001	4,39428	2,38493	4,99976	-0,191808 	469	
3,52376	2,02981	3,88832	2,24748	4,49113	-0,217233 	4166	4,32713	2,49325	4,99403	-0,192349 	420	
2,20853	3,19688	2,55077	3,70667	4,49954	-0,21723 	3926	2,83162	4,10817	4,9895	-0,192775 	3919	
1,21961	3,43094	1,50748	4,23427	4,49461	-0,217233 	3919	1,03836	3,43719	3,59061	-0,120892 	4201	
3,46651	1,5597	4,0796	1,87848	4,49131	-0,217233 	4333	4,54984	2,04727	4,98922	-0,192801 	779	
1,65249	2,40376	2,52511	3,74877	4,5199	-0,217158 	3903	2,82466	4,12554	4,99988	-0,191796 	3903	
1,77114	4,56249	1,60845	4,1865	4,48485	-0,217226 	4001	1,82196	4,65447	4,99836	-0,191941 	3957	
3,72567	2,85622	3,57536	2,72998	4,49844	-0,217231 	4002	3,96203	3,04254	4,99547	-0,192214 	3945	
1,3169	3,76021	1,48466	4,23703	4,48962	-0,217232 	187	1,59839	4,73362	4,9962	-0,192145 	4009	
3,78658	1,90507	4,00706	2,02212	4,48838	-0,217231 	4111	4,45201	2,27175	4,99812	-0,191963 	3926	
4,61229	1,53488	4,25884	1,42105	4,48967	-0,217232 	4001	4,72709	1,6063	4,99255	-0,192489 	4003	
2,82159	1,93031	3,71548	2,53104	4,49566	-0,217233 	3912	1,4923	1,00906	1,80144	0,540412 	4484	
2,22428	1,75967	3,55939	2,77189	4,51139	-0,217199 	3901	3,92138	3,05672	4,97199	-0,194387 	3892	
3,15705	1,82146	3,8243	2,20661	4,41524	-0,216563 	4334	1,7331	1,00008	2,00095	0,454237 	4426	
4,09372	1,13211	4,32897	1,19761	4,49158	-0,217233 	298	4,09372	1,03211	4,22183	-0,20893 	4126	
3,29365	1,96637	3,86492	2,29474	4,49482	-0,217233 	4331	4,28073	2,58072	4,99848	-0,191929 	3923	
2,04471	1,06959	3,73027	1,9573	4,21259	-0,208347 	4201	4,48285	2,20788	4,99707	-0,192063 	4009	
1,4994	3,2504	1,85004	4,06002	4,46166	-0,217124 	3915	1,01307	2,19782	2,42006	0,27294 	4328	
3,1164	1,14591	3,77571	1,39916	4,02661	-0,192203 	4334	4,67966	1,74254	4,99356	-0,192394 	4006	
4,78393	1,0666	4,88393	1,0666	4,99904	-0,191876 	4002	4,88393	1,0666	4,99904	-0,191876 	4002	
3,33784	2,46379	3,61921	2,66849	4,49661	-0,217233 	3940	3,93911	3,06589	4,99162	-0,192576 	3935	
1,88174	1,07638	3,87066	2,18246	4,44355	-0,216962 	4167	4,31729	2,47395	4,97588	-0,194033 	4009	
1,57436	2,82602	2,16581	3,9446	4,50007	-0,217229 	3907	2,40405	4,32052	4,94432	-0,196837 	3902	
4,8684	1,07769	4,67934	1,06831	4,79974	-0,20755 	4003	4,85919	1,00008	4,96103	-0,195372 	3878	
3,06989	2,48747	3,49001	2,8103	4,48085	-0,217216 	3932	3,86055	3,16575	4,99257	-0,192487 	3921	
2,03287	2,33655	2,93448	3,4062	4,49593	-0,217233 	3902	1,00528	1,14724	1,52537	0,654904 	4641	
4,30747	2,18872	4,00831	2,01837	4,4878	-0,21723 	4001	4,45372	2,2703	4,99899	-0,191881 	3955	
