0,262063	-9,53009
0,414371	-9,34462
0,642571	-9,06618
0,946325	-8,69452
1,32514	-8,22923
1,7783	-7,66975
2,3048	-7,01529
2,90315	-6,26471
3,57107	-5,41636
4,3047	-4,46761
5,09644	-3,41385
5,92577	-2,24614
6,6966	-0,973646
7,35053	0,271747
7,89995	1,45816
8,35116	2,57563
8,70767	3,61939
8,97171	4,58667
9,14485	5,47561
9,22827	6,28487
9,22288	7,01342
9,12946	7,66042
8,94867	8,22516
8,68111	8,70702
8,32731	9,10542
7,8878	9,41984
7,36311	9,64973
6,75378	9,79457
6,06038	9,85377
5,28356	9,82671
4,42406	9,71267
3,48283	9,51078
2,46107	9,21992
1,36048	8,83858
0,183741	8,3645
-1,06423	7,79386
-2,37112	7,11867
-3,67159	6,32365
-4,85451	5,55278
-5,93269	4,84047
-6,91157	4,19554
-7,7939	3,62187
-8,5813	3,1216
-9,27478	2,69602
-9,87502	2,346
-10,3825	2,0721
-10,7975	1,87471
-11,1203	1,75407
-11,351	1,71029
-11,4895	1,74341
-11,5358	1,85336
-11,4899	2,03999
-11,3514	2,30304
-11,1201	2,64216
-10,7955	3,05682
-10,3772	3,54635
-9,86436	4,1098
-9,25597	4,74586
-8,55061	5,45261
-7,7462	6,22708
-6,83941	7,06416
-5,82448	7,95327
-4,69139	8,86328
-3,48545	9,67793
-2,31159	10,3769
-1,19538	10,9707
-0,146162	11,4649
0,831346	11,8629
1,73429	12,1669
2,56075	12,3784
3,30934	12,4986
3,979	12,5284
4,56888	12,4686
5,07828	12,3198
5,50658	12,0825
5,85327	11,7572
6,11785	11,3444
6,29986	10,8446
6,39887	10,2581
6,41442	9,58535
6,34604	8,82685
6,19322	7,98309
5,95535	7,05467
5,63168	6,04235
5,22124	4,94715
4,72254	3,77064
4,13304	2,51568
3,44691	1,18956
2,64207	-0,154048
1,88904	-1,38942
1,20568	-2,52709
0,596492	-3,57042
0,063448	-4,52101
-0,392371	-5,37975
-0,770324	-6,14718
-1,07002	-6,82365
-1,29121	-7,40935
-1,43377	-7,9044
-1,49766	-8,30884
-1,48291	-8,62263
-1,38963	-8,8457
-1,21796	-8,9779
-0,968156	-9,01903
-0,640519	-8,96882
-0,235459	-8,82694
0,246498	-8,59292
0,804668	-8,26622
1,43815	-7,84609
2,14573	-7,33157
2,92569	-6,72134
3,77546	-6,0135
4,69083	-5,20519
5,6638	-4,29159
6,67421	-3,26399
7,64156	-2,12438
8,48924	-0,993664
9,22812	0,0864389
9,8651	1,10315
10,4041	2,05058
10,8476	2,92538
11,1973	3,72537
11,4543	4,44903
11,6197	5,09525
