-3,16523	-8,98621
-3,09841	-8,91181
-2,9982	-8,80019
-2,86463	-8,65134
-2,69773	-8,46521
-2,49754	-8,24178
-2,26411	-7,98099
-1,99751	-7,68278
-1,69783	-7,34709
-1,36517	-6,97381
-0,999657	-6,56285
-0,601441	-6,11406
-0,170722	-5,62728
0,292247	-5,10229
0,787136	-4,53881
1,3135	-3,93648
1,87068	-3,29478
2,45771	-2,61297
3,07292	-1,88985
3,71285	-1,12327
4,36715	-0,308806
4,98343	0,538136
5,55267	1,36815
6,07939	2,17184
6,56577	2,94598
7,01305	3,68897
7,42199	4,39986
7,79316	5,07799
8,12695	5,72292
8,42367	6,33428
8,68358	6,91182
8,90687	7,4553
9,09374	7,96453
9,24431	8,43937
9,35874	8,87966
9,43714	9,28529
9,47961	9,65615
9,48625	9,99212
9,45716	10,2931
9,39243	10,5591
9,29214	10,7898
9,15637	10,9854
8,9852	11,1456
8,77872	11,2705
8,537	11,3599
8,26013	11,4137
7,94819	11,4318
7,60128	11,4143
7,2195	11,3609
6,80294	11,2716
6,35172	11,1462
5,86596	10,9847
5,34582	10,7869
4,79145	10,5526
4,20306	10,2817
3,58086	9,974
2,92517	9,62914
2,23633	9,24684
1,51487	8,82666
0,761476	8,368
-0,0227525	7,86997
-0,835903	7,33117
-1,67378	6,7489
-2,52157	6,11763
-3,32136	5,47233
-4,07506	4,8464
-4,78618	4,24667
-5,45645	3,67578
-6,08689	3,13512
-6,67816	2,62552
-7,2307	2,14756
-7,74486	1,70164
-8,22087	1,28804
-8,65894	0,907013
-9,05923	0,558724
-9,42185	0,243322
-9,74691	-0,0390789
-10,0345	-0,288385
-10,2847	-0,504519
-10,4975	-0,687422
-10,673	-0,837044
-10,8112	-0,953348
-10,9121	-1,03631
-10,9758	-1,0859
-11,0023	-1,10211
-10,9916	-1,08495
-10,9436	-1,03442
-10,8584	-0,950521
-10,7359	-0,833286
-10,5762	-0,682743
-10,3791	-0,498931
-10,1446	-0,281903
-9,87271	-0,0317203
-9,56332	0,251537
-9,21635	0,567774
-8,83169	0,916871
-8,40923	1,29868
-7,94879	1,71303
-7,45019	2,15968
-6,91318	2,63834
-6,33742	3,1486
-5,72248	3,68992
-5,06773	4,26149
-4,37221	4,86201
-3,63433	5,4891
-2,85105	6,13712
-2,01782	6,78305
-1,18489	7,37898
-0,374369	7,93021
0,408301	8,43991
1,16079	8,90975
1,88182	9,34073
2,57057	9,73352
3,22649	10,0886
3,84916	10,4063
4,43826	10,687
4,99354	10,9309
5,51478	11,1381
6,00181	11,3089
6,45447	11,4433
6,87263	11,5416
7,25617	11,6038
7,60499	11,63
7,91897	11,6203
8,19803	11,5749
8,44208	11,4938
8,65103	11,377
8,82481	11,2247
8,96333	11,037
9,06651	10,8139
9,13427	10,5555
9,16654	10,2619
9,16322	9,93315
9,12422	9,56938
9,04946	9,17067
8,93883	8,73713
8,79221	8,26888
8,60949	7,76603
8,39052	7,22875
8,13515	6,65719
7,84317	6,05156
7,51437	5,41212
7,14846	4,73917
6,74507	4,03312
6,3037	3,29455
5,82366	2,52429
5,30383	1,72374
4,74228	0,895649
4,13483	0,0477271
3,48403	-0,775275
2,84759	-1,55038
2,23635	-2,28231
1,65368	-2,9732
1,10119	-3,62422
0,579793	-4,23609
0,0901044	-4,8093
-0,367461	-5,34419
-0,792597	-5,84103
-1,18507	-6,30001
-1,5447	-6,72129
-1,87134	-7,10499
-2,16488	-7,45122
-2,42522	-7,76006
-2,6523	-8,03158
