-4,40535	-8,31111	1,02368	3,02368	0,0100968 	1	10000	7,46117	0,871267	121,358 	1	30002	1,46495	2,53505	0,432355 	1	10000	10000
-6,19251	5,06333	0,99534	2,99534	0,000390932 	1	10000	1,66486	0,111094	28,5734 	1	30002	0,999413	2,99941	6,20597e-06 	1	10000	10000
2,00903	-1,59764	0,973505	2,9735	0,0126359 	1	10000	10,0708	2,06708	348,053 	1	30002	1,00069	3,00069	8,46505e-06 	1	10000	10000
-0,563677	-0,0234993	0,977063	2,97706	0,00946954 	1	10000	5,28825	6,15981	250,268 	1	30002	1,0005	3,0005	4,54603e-06 	1	10000	10000
-5,43199	-9,25779	1,02424	3,02424	0,010575 	1	10000	-0,104392	9,36449	152,401 	1	30002	2,38416	1,59103	3,90355 	1	10000	10000
6,61977	3,04422	1,01836	3,01836	0,00606436 	1	10000	0,461575	10,8021	272,209 	1	30002	0,999685	2,99968	1,78727e-06 	1	10000	10000
-0,164495	6,57155	0,978984	2,97898	0,00795031 	1	10000	-3,32369	0,37062	218,988 	1	30002	1,00047	3,00047	3,90036e-06 	1	10000	10000
-0,874355	0,89938	0,982971	2,98297	0,00521983 	1	10000	5,07615	4,45711	141,206 	1	30002	1,00026	3,00026	1,20577e-06 	1	10000	10000
-5,9093	-1,49815	0,973002	2,973	0,0131204 	1	10000	8,73995	7,84111	716,475 	1	30002	1,0005	3,0005	4,51848e-06 	1	10000	10000
4,75021	3,25541	1,03015	3,03015	0,0163592 	1	10000	-1,12682	2,88329	24,6708 	1	30002	1,00031	3,00031	1,69435e-06 	1	10000	10000
-1,08798	-0,336009	1,00562	3,00562	0,000568172 	1	10000	-4,32694	3,85127	109,228 	1	30002	1,00055	3,00055	5,37423e-06 	1	10000	10000
0,51973	-0,22187	0,992085	2,99209	0,00112763 	1	10000	3,701	4,33348	74,1818 	1	30002	1,00038	3,00038	2,66733e-06 	1	10000	10000
-6,95975	0,599689	0,988147	2,98815	0,002529 	1	10000	-0,362807	2,14262	22,3093 	1	30002	0,99931	2,99931	8,56756e-06 	1	10000	10000
4,50667	-2,83609	0,975153	2,97515	0,0111129 	1	10000	-4,02603	3,95216	92,5534 	1	30002	0,999388	2,99939	6,74235e-06 	1	10000	10000
3,66436	7,91864	0,996973	2,99697	0,000164893 	1	10000	3,21531	6,49193	147,392 	1	30002	1,00045	3,00045	3,63237e-06 	1	10000	10000
2,35878	-7,9693	1,01407	3,01407	0,0035621 	1	10000	-8,00353	7,4255	184,482 	1	30002	1,00069	3,00069	8,59284e-06 	1	10000	10000
-9,76135	5,33616	0,988355	2,98835	0,00244093 	1	10000	6,10839	5,37068	255,461 	1	30002	1,00061	3,00061	6,63147e-06 	1	10000	10000
6,69179	5,25498	0,969075	2,96907	0,0172144 	1	10000	-10,1423	3,76941	555,131 	1	30002	1,00031	3,00031	1,72722e-06 	1	10000	10000
3,97076	7,71783	1,00956	3,00956	0,00164553 	1	10000	-3,66935	-1,0577	342,914 	1	30002	0,999702	2,9997	1,59872e-06 	1	10000	10000
-2,55165	-6,61855	0,992048	2,99205	0,00113824 	1	10000	4,77395	6,54843	241,304 	1	30002	1,00031	3,00031	1,703e-06 	1	10000	10000
-3,90728	8,7579	0,983267	2,98327	0,00503964 	1	10000	9,14768	-2,02054	130,706 	1	30002	0,999486	2,99949	4,76247e-06 	1	10000	10000
1,36753	2,72988	1,01609	3,01609	0,00466262 	1	10000	2,33195	4,0469	25,5059 	1	30002	0,99986	2,99986	3,50856e-07 	1	10000	10000
-1,94922	-7,08365	1,00061	2,99939	7,53739e-07 	1	10000	-0,805858	2,55151	23,7907 	1	30002	0,999639	2,99964	2,34261e-06 	1	10000	10000
-1,32542	1,8131	0,993152	2,99315	0,000844002 	1	10000	-0,453099	1,03774	52,6205 	1	30002	0,99964	2,99964	2,3338e-06 	1	10000	10000
6,7333	-7,7636	0,977328	3,02267	0,00102802 	1	10000	8,77621	0,846907	191,583 	1	30002	1,00034	3,00034	2,13048e-06 	1	10000	10000
-4,87655	-2,28614	0,980945	2,98095	0,00653558 	1	10000	-4,17721	-1,57745	428,37 	1	30002	0,999433	2,99943	5,79423e-06 	1	10000	10000
-2,14209	-1,32786	1,0227	3,0227	0,0092756 	1	10000	-0,486087	-1,92601	190,934 	1	30002	0,999605	2,99961	2,80535e-06 	1	10000	10000
7,52007	-7,98151	1,03065	2,96935	0,00187838 	1	10000	-3,66311	11,7799	166,625 	1	30002	1,00062	3,00062	6,93442e-06 	1	10000	10000
0,657064	-7,45415	0,992229	3,00777	0,000120768 	1	10000	-8,02739	2,485	445,988 	1	30002	1,00028	3,00028	1,45347e-06 	1	10000	10000
0,839564	1,95776	0,991065	2,99106	0,00143711 	1	10000	-3,00861	4,65567	40,9553 	1	30002	0,999266	2,99927	9,69683e-06 	1	10000	10000
-3,03201	-2,22938	1,01145	3,01145	0,00236059 	1	10000	2,58789	3,10036	13,9322 	1	30002	1,00074	3,00074	9,84343e-06 	1	10000	10000
5,07859	2,35694	0,992879	2,99288	0,00091279 	1	10000	1,33616	1,3475	9,7748 	1	30002	0,999529	2,99953	3,99069e-06 	1	10000	10000
-2,13233	4,44319	1,02755	3,02755	0,0136609 	1	10000	2,1601	0,363901	17,0092 	1	30002	1,00026	3,00026	1,22351e-06 	1	10000	10000
9,95239	-5,95996	0,975923	3,02408	0,00115939 	1	10000	-8,74805	12,1158	179,721 	1	30002	1,00053	3,00053	5,05661e-06 	1	10000	10000
0,971404	9,45677	0,968629	2,96863	0,0177146 	1	10000	-3,31936	0,731277	197,415 	1	30002	1,00029	3,00029	1,53539e-06 	1	10000	10000
5,57176	-5,6975	0,97613	2,97613	0,0102558 	1	10000	2,4227	0,311581	15,6599 	1	30002	1,00022	3,00022	8,99934e-07 	1	10000	10000
1,51646	-4,25947	0,988478	2,98848	0,00238974 	1	10000	0,873367	10,523	275,438 	1	30002	1,00059	3,00059	6,28316e-06 	1	10000	10000
7,22221	-4,92721	1,01179	2,98821	0,000277778 	1	10000	10,5414	-2,90012	178,885 	1	30002	0,999403	2,9994	6,41046e-06 	1	10000	10000
0,364086	0,758385	0,989739	2,98974	0,00189514 	1	10000	3,7716	2,89647	36,167 	1	30002	1,00092	3,00092	1,5163e-05 	1	10000	10000
-7,63543	4,40413	1,01887	3,01887	0,00640934 	1	10000	6,73932	1,93354	121,419 	1	30002	0,999349	2,99935	7,62116e-06 	1	10000	10000
2,04016	-5,10971	0,989177	2,98918	0,00210837 	1	10000	-3,40868	4,08656	64,7631 	1	30002	1,00081	3,00081	1,16667e-05 	1	10000	10000
7,99677	-3,09854	0,972337	3,02766	0,00153045 	1	10000	6,85791	-1,93016	62,0644 	1	30002	0,999497	2,9995	4,5488e-06 	1	10000	10000
5,93677	0,32075	1,02365	3,02365	0,0100716 	1	10000	-2,56021	10,597	135,573 	1	30002	1,00032	3,00032	1,85019e-06 	1	10000	10000
-3,5197	8,73104	1,02309	3,02309	0,00960005 	1	10000	4,4687	-3,78097	101,898 	1	30002	0,999482	2,99948	4,83656e-06 	1	10000	10000
3,80596	-8,93979	1,01764	3,01764	0,00560073 	1	10000	1,26007	8,33529	153,765 	1	30002	1,49587	2,50413	0,491782 	1	10000	10000
-2,02124	2,80984	0,98602	2,98602	0,00351774 	1	10000	-0,936079	3,59938	11,2547 	1	30002	1,00018	3,00018	5,71356e-07 	1	10000	10000
6,66616	4,72762	0,975854	2,97585	0,0104945 	1	10000	3,18572	9,63481	360,005 	1	30002	0,999458	2,99946	5,28906e-06 	1	10000	10000
-2,3838	-0,169378	0,980097	2,9801	0,0071301 	1	10000	7,16868	12,4066	1096,89 	1	30002	1,00059	3,00059	6,17141e-06 	1	10000	10000
-5,75182	6,7101	0,995881	2,99588	0,000305434 	1	10000	1,69814	1,17245	8,92957 	1	30002	0,99917	2,99917	1,24089e-05 	1	10000	10000
-4,50972	0,721763	0,982941	2,98294	0,00523809 	1	10000	4,6905	2,94801	66,5777 	1	30002	0,999483	2,99948	4,81381e-06 	1	10000	10000
-9,89502	-2,66579	0,984722	2,98472	0,00420138 	1	10000	-10,1196	-1,53379	1124,32 	1	30002	0,856776	3,14322	0,0410263 	1	10000	10000
7,66045	-3,81878	1,02436	2,97564	0,00118692 	1	10000	-5,83518	9,67664	91,3977 	1	30002	0,999682	2,99968	1,82312e-06 	1	10000	10000
-4,48836	2,6719	1,0226	3,0226	0,0091932 	1	10000	5,60241	2,38694	85,2177 	1	30002	1,00071	3,00071	9,10601e-06 	1	10000	10000
-3,76202	8,90744	1,05433	3,05433	0,0531314 	1	10000	12,109	-8,09536	246,519 	1	30002	0,999452	2,99945	5,40653e-06 	1	10000	10000
5,27573	-0,404981	1,03189	3,03189	0,0183106 	1	10000	-3,66584	5,32765	49,0565 	1	30002	1,00049	2,99951	4,83559e-07 	1	10000	10000
-3,29508	4,14472	1,00551	3,00551	0,000546292 	1	10000	2,99492	-1,90065	61,7691 	1	30002	1,00214	3,00214	8,22176e-05 	1	10000	10000
-1,40843	-4,27351	0,924262	2,92426	0,103252 	1	10000	11,7587	7,29099	1040,13 	1	30002	1,00233	2,99767	1,08144e-05 	1	10000	10000
0,580767	-5,81713	0,926714	2,92671	0,0966748 	1	10000	-2,40981	7,20903	31,8978 	1	30002	1,00233	2,99767	1,08828e-05 	1	10000	10000
8,05597	-5,11155	0,974384	2,97438	0,0118115 	1	10000	13,7012	-9,32688	313,834 	1	30002	0,997674	3,00233	1,08159e-05 	1	10000	10000
1,5659	-7,58232	0,981514	2,98151	0,00615149 	1	10000	2,10461	13,1968	616,088 	1	30002	0,998854	3,00115	2,62451e-06 	1	10000	10000
-0,0277718	8,68587	1,0196	3,0196	0,00691309 	1	10000	-9,58068	10,1793	209,771 	1	30002	1,00198	3,00198	7,06739e-05 	1	10000	10000
3,29203	2,61574	0,984913	2,98491	0,00409731 	1	10000	197,15	200,023	695633 	1	30002	1,00077	3,00077	1,05842e-05 	1	10000	10000
9,07285	4,84909	1,02318	3,02318	0,00967341 	1	10000	-0,277433	-0,443383	102,633 	1	30002	1,00071	2,99929	1,00526e-06 	1	10000	10000
-3,20719	-1,01169	0,961677	2,96168	0,0264356 	1	10000	-3,19377	-1,35395	328,799 	1	30002	1,00191	3,00191	6,58796e-05 	1	10000	10000
0,771203	-7,03787	1,02482	3,02482	0,0110898 	1	10000	21,0296	4,00906	2172,7 	1	30002	0,997676	3,00232	1,08027e-05 	1	10000	10000
5,82995	2,72561	0,958673	2,95867	0,0307431 	1	10000	-10,3992	-0,198915	992,588 	1	30002	1,00077	3,00077	1,08053e-05 	1	10000	10000
4,09223	-1,807	0,955283	2,95528	0,0359935 	1	10000	9,06574	-0,331001	165,823 	1	30002	0,999703	2,9997	1,5853e-06 	1	10000	10000
8,19086	-9,41465	0,928074	2,92807	0,0931199 	1	10000	6,26619	-15,475	1066,95 	1	30002	0,999075	2,99907	1,54056e-05 	1	10000	10000
8,37703	3,65825	1,01609	3,01609	0,00466055 	1	10000	-0,530956	10,7019	213,984 	1	30002	0,999687	3,00031	1,96387e-07 	1	10000	10000
-8,90316	1,18992	1,0286	3,0286	0,0147258 	1	10000	-6,1931	5,04836	161,81 	1	30002	1,0012	3,0012	2,60417e-05 	1	10000	10000
6,91153	-7,95282	1,04402	3,04402	0,0348784 	1	10000	1,94629	-2,34601	106,905 	1	30002	0,999515	2,99952	4,22788e-06 	1	10000	10000
8,83053	-5,36546	0,973809	3,02619	0,00137191 	1	10000	0,393892	2,53445	5,17795 	1	30002	1,00125	2,99875	3,10107e-06 	1	10000	10000
0,590533	7,1337	1,06544	3,06544	0,077093 	1	10000	-11,2028	0,837282	979,065 	1	30002	1,00159	3,00159	4,53577e-05 	1	10000	10000
0,712607	-8,95322	0,948756	2,94876	0,0472667 	1	10000	-4,4741	4,62331	91,9153 	1	30002	1,00189	3,00189	6,4177e-05 	1	10000	10000
4,74654	5,77929	1,0423	3,0423	0,0322 	1	10000	6,89024	8,77303	612,151 	1	30002	0,997778	3,00222	9,8723e-06 	1	10000	10000
-2,43324	3,71136	1,06719	3,06719	0,0812607 	1	10000	13,8698	-6,58822	300,638 	1	30002	1,00102	3,00102	1,86353e-05 	1	10000	10000
-7,7337	1,09043	1,05523	3,05523	0,054916 	1	10000	-3,35683	10,8647	130,056 	1	30002	1,00223	3,00223	8,91143e-05 	1	10000	10000
-5,22752	-7,6043	1,04882	3,04882	0,0429016 	1	10000	9,87506	8,34008	915,564 	1	30002	1,0016	2,9984	5,14353e-06 	1	10000	10000
-3,87494	7,31986	0,955784	2,95578	0,0351912 	1	10000	-5,71944	9,14286	84,2154 	1	30002	1,00075	3,00075	1,00775e-05 	1	10000	10000
0,0552385	-7,50847	0,951092	2,95109	0,0430566 	1	10000	-0,682135	1,60053	42,7732 	1	30002	0,999035	2,99903	1,67673e-05 	1	10000	10000
4,45418	7,15079	1,03618	3,03618	0,0235648 	1	10000	-2,46193	10,6582	141,066 	1	30002	1,0016	3,0016	4,59148e-05 	1	10000	10000
-5,88061	5,6035	0,975689	2,97569	0,0106385 	1	10000	4,23196	6,7268	218,032 	1	30002	0,999386	2,99939	6,79411e-06 	1	10000	10000
-8,72372	-8,00287	0,957121	2,95712	0,0330956 	1	10000	-4,97628	15,5512	366,166 	1	30002	0,999902	3,0001	1,92754e-08 	1	10000	10000
-7,73431	7,20695	0,942596	2,9426	0,0593147 	1	10000	-0,88024	3,91752	8,08444 	1	30002	0,999106	2,99911	1,44013e-05 	1	10000	10000
-3,96527	-4,06964	1,02901	3,02901	0,0151434 	1	10000	4,63896	7,92251	330,668 	1	30002	1,0019	3,0019	6,51543e-05 	1	10000	10000
5,10422	-2,99539	1,05146	3,05146	0,0476636 	1	10000	6,58461	-7,77455	255,021 	1	30002	1,00094	3,00094	1,58279e-05 	1	10000	10000
-4,97787	-6,13636	0,930211	2,93021	0,0876689 	1	10000	1,53125	20,2167	1556,65 	1	30002	1,00199	3,00199	7,09747e-05 	1	10000	10000
6,4977	7,59819	0,956902	2,9569	0,0334341 	1	10000	-0,43943	0,483332	71,0084 	1	30002	0,997927	3,00207	8,59349e-06 	1	10000	10000
-2,13294	4,62203	0,969177	2,96918	0,0171005 	1	10000	-9,04406	-0,538157	851,308 	1	30002	1,00141	3,00141	3,55414e-05 	1	10000	10000
6,85476	-2,89224	1,02553	3,02553	0,0117361 	1	10000	-16,7095	23,2156	747,423 	1	30002	0,999943	3,00006	6,479e-09 	1	10000	10000
-7,83319	9,52025	0,973495	2,97349	0,0126453 	1	10000	11,2707	-6,03052	193,19 	1	30002	0,998769	2,99877	2,72553e-05 	1	10000	10000
-0,102237	1,3657	0,954799	2,9548	0,0367758 	1	10000	6,944	-6,27435	165,71 	1	30002	1,00201	3,00201	7,24473e-05 	1	10000	10000
9,42503	7,07022	1,04236	3,04236	0,0322973 	1	10000	7,40528	15,0102	1541,8 	1	30002	1,0021	3,0021	7,90851e-05 	1	10000	10000
1,03916	-8,70357	0,940698	2,9407	0,0633016 	1	10000	8,12772	6,25279	492,405 	1	30002	1,00015	3,00015	4,18415e-07 	1	10000	10000
-4,61165	-5,55101	0,985631	2,98563	0,00371659 	1	10000	6,56359	5,43561	292,835 	1	30002	1,00014	2,99986	4,05069e-08 	1	10000	10000
5,47472	-8,87387	1,03037	3,03037	0,0166046 	1	10000	5,57818	-6,65675	217,38 	1	30002	1,0006	3,0006	6,57554e-06 	1	10000	10000
-2,06275	-3,65032	1,03979	3,03979	0,0285041 	1	10000	9,30216	9,43599	979,201 	1	30002	1,0003	3,0003	1,59421e-06 	1	10000	10000
4,13495	3,03201	1,05342	3,05342	0,051368 	1	10000	-3,5522	4,3254	64,1281 	1	30002	0,99793	3,00207	8,57109e-06 	1	10000	10000
-4,37178	-8,16156	1,00536	3,00536	0,000516347 	1	10000	5,56749	-5,83698	171,868 	1	30002	1,0008	2,9992	1,27639e-06 	1	10000	10000
5,61327	-6,13636	0,936782	2,93678	0,0719372 	1	10000	-5,72462	21,8656	990,74 	1	30002	1,00107	3,00107	2,07329e-05 	1	10000	10000
0,0326548	-0,153508	1,02486	3,02486	0,0111218 	1	10000	1,9386	5,59552	57,5776 	1	30002	1,00171	3,00171	5,28063e-05 	1	10000	10000
2,19031	9,55931	1,0608	3,0608	0,0665401 	1	10000	-10,2795	4,0041	550,576 	1	30002	0,999514	2,99951	4,24365e-06 	1	10000	10000
-5,01511	-6,08509	0,983651	2,98365	0,0048115 	1	10000	3,32564	9,15887	331,288 	1	30002	1,00208	2,99792	8,66747e-06 	1	10000	10000
8,09259	-7,11844	1,06266	3,06266	0,0706676 	1	10000	0,973335	1,79283	7,54742 	1	30002	1,00221	2,99779	9,74929e-06 	1	10000	10000
5,87451	6,83157	0,957517	2,95752	0,0324858 	1	10000	5,48462	6,80483	309,449 	1	30002	0,999533	2,99953	3,92593e-06 	1	10000	10000
8,0932	-9,89502	0,93977	2,93977	0,0652987 	1	10000	2,71087	-8,0913	477,914 	1	30002	0,999086	2,99909	1,50414e-05 	1	10000	10000
2,09937	-4,23444	1,05304	3,05304	0,0506423 	1	10000	7,36059	-7,61283	225,415 	1	30002	0,999994	3,00001	6,77487e-11 	1	10000	10000
4,59944	2,26051	1,07668	3,07668	0,105834 	1	10000	7,10429	-2,00598	67,1473 	1	30002	0,998628	2,99863	3,38742e-05 	1	10000	10000
5,80615	8,54244	0,958944	2,95894	0,0303409 	1	10000	-1,21923	1,13763	75,0315 	1	30002	0,998174	2,99817	6,00372e-05 	1	10000	10000
1,33396	6,58742	0,972588	2,97259	0,0135254 	1	10000	-0,958996	4,15783	7,74571 	1	30002	1,002	3,002	7,19144e-05 	1	10000	10000
-9,94995	1,6715	1,02231	3,02231	0,00896116 	1	10000	-11,7299	2,60576	851,183 	1	30002	0,999656	2,99966	2,12707e-06 	1	10000	10000
-8,25373	3,80352	0,967902	2,9679	0,0185452 	1	10000	4,88516	-9,79306	496,159 	1	30002	1,00142	3,00142	3,63949e-05 	1	10000	10000
-0,511185	-9,24009	0,972635	2,97263	0,0134793 	1	10000	6,52004	-5,21441	126,986 	1	30002	1,00116	2,99884	2,70565e-06 	1	10000	10000
-9,72533	-3,18644	0,948976	2,94898	0,046862 	1	10000	8,41065	10,0473	940,718 	1	30002	0,999221	2,99922	1,09136e-05 	1	10000	10000
-3,25724	3,93292	1,05547	3,05547	0,0553872 	1	10000	0,193933	-4,27795	315,023 	1	30002	1,00213	3,00213	8,14618e-05 	1	10000	10000
-5,41551	-3,50261	0,986621	2,98662	0,00322201 	1	10000	5,37399	7,30079	338,636 	1	30002	1,00108	3,00108	2,09758e-05 	1	10000	10000
7,54387	-1,11362	1,03935	3,03935	0,0278655 	1	10000	-0,933042	5,8046	14,6408 	1	30002	1,00166	2,99834	5,47905e-06 	1	10000	10000
-3,08878	0,185858	0,982864	2,98286	0,00528531 	1	10000	-1,39715	2,02067	52,3078 	1	30002	1,00041	3,00041	3,00951e-06 	1	10000	10000
7,79962	-5,80126	1,05727	3,05727	0,0590312 	1	10000	8,02765	-11,9495	523,899 	1	30002	0,999384	2,99938	6,83349e-06 	1	10000	10000
-7,37846	-1,53905	0,969838	2,96984	0,0163754 	1	10000	-2,7182	-8,56313	1081,61 	1	30002	1,00175	3,00175	5,50736e-05 	1	10000	10000
5,69262	-4,47615	0,941109	2,94111	0,0624263 	1	10000	3,55564	-6,98286	326,844 	1	30002	0,999891	3,00011	2,37055e-08 	1	10000	10000
4,14045	-4,09711	1,04753	3,04753	0,0406652 	1	10000	4,61732	4,84588	135,878 	1	30002	0,997896	3,0021	8,85685e-06 	1	10000	10000
1,94983	7,29362	1,06423	3,06423	0,0742544 	1	10000	-0,19956	7,43823	63,0929 	1	30002	0,999531	2,99953	3,95603e-06 	1	10000	10000
8,33674	1,40049	1,06571	3,06571	0,0777198 	1	10000	3,29912	1,85627	11,9337 	1	30002	0,999039	2,99904	1,66284e-05 	1	10000	10000
1,39683	-9,44823	1,0409	3,0409	0,0301044 	1	10000	3,06681	0,450046	11,7077 	1	30002	1,00062	2,99938	7,61696e-07 	1	10000	10000
5,52599	-6,33534	0,961165	2,96117	0,0271462 	1	10000	-1,87856	0,0369249	153,565 	1	30002	0,999456	2,99946	5,32042e-06 	1	10000	10000
