5,72314	9,01181
0,956844	4,11665
0,531762	3,57559
0,535646	3,47509
0,577787	3,42329
0,619579	3,38053
0,657578	3,34243
0,691816	3,30819
0,722634	3,27737
0,750371	3,24963
0,775333	3,22467
0,7978	3,2022
0,81802	3,18198
0,836218	3,16378
0,852596	3,1474
0,867337	3,13266
0,880603	3,1194
0,892543	3,10746
0,903288	3,09671
0,91296	3,08704
0,921664	3,07834
0,929497	3,0705
0,936548	3,06345
0,942893	3,05711
0,948604	3,0514
0,953743	3,04626
0,958369	3,04163
0,962532	3,03747
0,966279	3,03372
0,969651	3,03035
0,972686	3,02731
0,975417	3,02458
0,977875	3,02212
0,980088	3,01991
0,982079	3,01792
0,983871	3,01613
0,985484	3,01452
0,986936	3,01306
0,988242	3,01176
0,989418	3,01058
0,990476	3,00952
0,991429	3,00857
0,992286	3,00771
0,993057	3,00694
