0,417188	-8,62728
1,05002	-7,85303
1,67328	-7,07233
2,28379	-6,28415
2,87713	-5,48667
3,44664	-4,67685
3,98119	-3,84938
4,45939	-2,99486
4,83144	-2,09642
4,94729	-1,1387
4,42693	-0,336598
3,68246	0,248103
3,10035	0,981499
2,34117	1,51033
2,03614	2,36097
1,61264	2,20777
1,64362	2,65039
1,24599	2,4698
1,44838	2,84853
1,09202	2,62283
1,32732	2,96341
1,00355	2,71871
1,25099	3,02979
0,953034	2,7798
1,20186	3,06726
0,925159	2,8197
1,16927	3,08731
0,910931	2,84668
1,14675	3,09681
0,904966	2,8658
1,13036	3,09991
0,904003	2,88011
1,11772	3,09915
0,906051	2,89147
1,10742	3,09609
0,909884	2,90098
1,09857	3,09166
0,914743	2,9093
1,0907	3,08647
0,920149	2,91682
1,08349	3,08091
0,925799	2,92377
1,07679	3,07521
0,9315	2,93026
1,0705	3,06953
0,937123	2,93636
1,06457	3,06398
0,942584	2,94212
1,05898	3,05862
0,947827	2,94754
1,05372	3,0535
0,952816	2,95264
1,04878	3,04865
0,957527	2,95742
1,04417	3,04408
0,961946	2,96188
1,03984	3,03979
0,966064	2,96602
1,03585	3,03582
0,969882	2,96986
1,03217	3,03215
0,973404	2,97339
1,02879	3,02878
0,976634	2,97662
1,0257	3,02569
0,979571	2,97957
1,02288	3,02288
0,982251	2,98225
1,02033	3,02033
0,984675	2,98467
1,01803	3,01802
0,986856	2,98686
1,01596	3,01596
0,988811	2,98881
1,01411	3,01411
0,990554	2,99055
1,01247	3,01247
0,992102	2,9921
1,01101	3,01101
0,993491	2,99349
1,00973	3,00973
0,994694	2,99469
1,0086	3,0086
0,995748	2,99575
1,00762	3,00762
0,996655	2,99665
1,00676	3,00676
0,997455	2,99745
1,00601	3,00601
0,998147	2,99815
1,00537	3,00537
0,998744	2,99874
1,00482	3,00482
0,999255	2,99926
1,00435	3,00435
0,999014	2,99901
1,00324	3,00324
0,999384	2,99938
1,0029	3,0029
0,999698	2,9997
1,00261	3,00261
0,999583	2,99958
1,002	3,002
0,999504	2,9995
1,00149	3,00149
0,999692	2,99969
1,00132	3,00132
0,999848	2,99985
1,00118	3,00118
0,999802	2,9998
1,00089	3,00089
0,999931	2,99993
1,00079	3,00079
0,999699	2,9997
1,00039	3,00039
0,99977	2,99977
1,00034	3,00034
0,999829	2,99983
1,00029	3,00029
0,999878	2,99988
1,00024	3,00024
0,999917	2,99992
1,00021	3,00021
0,999949	2,99995
1,00016	3,00016
0,999972	2,99997
1,00014	3,00014
0,999991	2,99999
1,00013	3,00013
0,999958	2,99996
1,00007	3,00007
0,999971	2,99997
1,00006	3,00006
0,999981	2,99998
